isHome,shotType,situation,bodyPart,goalMouthLocation,goalMouthCoordinates,blockCoordinates,xg,xgot,id,time,addedTime,timeSeconds,draw,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,goalType,match_id,match_date,player_name,player_position,player_id,shot_x,shot_y
True,block,throw-in-set-piece,left-foot,low-centre,"{""x"": 0, ""y"": 49.7, ""z"": 19}","{""x"": 12.3, ""y"": 57.6, ""z"": 0}",0.11033646762371,0.0,4889976,5,,263,"{""start"": {""x"": 58.9, ""y"": 14.5}, ""block"": {""x"": 57.6, ""y"": 12.3}, ""end"": {""x"": 50.3, ""y"": 0}, ""goal"": {""x"": 50.3, ""y"": 81}}",41,2437,263,shot,,12436561,2025-05-05,Marc Guéhi,D,877994,14.5,58.9
True,block,regular,left-foot,low-centre,"{""x"": 0, ""y"": 49.9, ""z"": 19}","{""x"": 14, ""y"": 56.5, ""z"": 0}",0.050850138068199,0.0,4912797,5,,265,"{""start"": {""x"": 57.3, ""y"": 15.7}, ""block"": {""x"": 56.5, ""y"": 14}, ""end"": {""x"": 50.1, ""y"": 0}, ""goal"": {""x"": 50.1, ""y"": 81}}",41,2435,265,shot,,12436566,2025-05-10,Harry Wilson,M,355528,15.7,57.3
False,block,corner,right-foot,low-left,"{""x"": 0, ""y"": 52.9, ""z"": 19}","{""x"": 5.3, ""y"": 53.4, ""z"": 0}",0.080311074852943,0.0,4464794,5,,266,"{""start"": {""x"": 61.7, ""y"": 12.1}, ""block"": {""x"": 53.4, ""y"": 5.3}, ""end"": {""x"": 47.1, ""y"": 0}, ""goal"": {""x"": 47.1, ""y"": 81}}",41,2434,266,shot,,12437019,2025-02-19,Diogo Jota,F,606164,12.1,61.7
False,block,assisted,right-foot,low-right,"{""x"": 0, ""y"": 46.2, ""z"": 8.3}","{""x"": 9.8, ""y"": 41.7, ""z"": 0}",0.019764954224229,0.0,4870777,5,,271,"{""start"": {""x"": 30.1, ""y"": 21.6}, ""block"": {""x"": 41.7, ""y"": 9.8}, ""end"": {""x"": 53.8, ""y"": 0}, ""goal"": {""x"": 53.8, ""y"": 91.7}}",41,2429,271,shot,,12436571,2025-05-03,Kamaldeen Sulemana,F,1019442,21.6,30.1
True,block,assisted,left-foot,low-left,"{""x"": 0, ""y"": 53.3, ""z"": 19}","{""x"": 25.5, ""y"": 43.5, ""z"": 0}",0.014917494729161,0.0,4361436,5,,277,"{""start"": {""x"": 43.3, ""y"": 27.1}, ""block"": {""x"": 43.5, ""y"": 25.5}, ""end"": {""x"": 46.7, ""y"": 0}, ""goal"": {""x"": 46.7, ""y"": 81}}",41,2423,277,shot,,12436924,2025-02-01,Julio Enciso,M,973556,27.1,43.3
False,block,assisted,right-foot,low-centre,"{""x"": 0, ""y"": 49.6, ""z"": 19}","{""x"": 10.5, ""y"": 42.2, ""z"": 0}",0.037074241787195,0.0,4027061,5,,282,"{""start"": {""x"": 33.6, ""y"": 21.5}, ""block"": {""x"": 42.2, ""y"": 10.5}, ""end"": {""x"": 50.4, ""y"": 0}, ""goal"": {""x"": 50.4, ""y"": 81}}",41,2418,282,shot,,12436876,2024-11-09,Lewis Cook,M,548188,21.5,33.6
False,block,assisted,left-foot,low-centre,"{""x"": 0, ""y"": 50.5, ""z"": 19}","{""x"": 9.6, ""y"": 41, ""z"": 0}",0.053815484046936,0.0,3768038,5,,284,"{""start"": {""x"": 38, ""y"": 12.9}, ""block"": {""x"": 41, ""y"": 9.6}, ""end"": {""x"": 49.5, ""y"": 0}, ""goal"": {""x"": 49.5, ""y"": 81}}",41,2416,284,shot,,12436954,2024-09-15,Alexander Isak,F,823941,12.9,38.0
False,block,fast-break,right-foot,low-centre,"{""x"": 0, ""y"": 50.9, ""z"": 19}","{""x"": 8.6, ""y"": 63.7, ""z"": 0}",0.065759047865868,0.0,3833433,5,,285,"{""start"": {""x"": 65, ""y"": 9.4}, ""block"": {""x"": 63.7, ""y"": 8.6}, ""end"": {""x"": 49.1, ""y"": 0}, ""goal"": {""x"": 49.1, ""y"": 81}}",41,2415,285,shot,,12436985,2024-09-28,James Justin,D,827681,9.4,65.0
True,block,assisted,right-foot,low-centre,"{""x"": 0, ""y"": 49.6, ""z"": 19}","{""x"": 6.4, ""y"": 42.4, ""z"": 0}",0.16613885760307,0.0,3871186,5,,294,"{""start"": {""x"": 39.5, ""y"": 8.8}, ""block"": {""x"": 42.4, ""y"": 6.4}, ""end"": {""x"": 50.4, ""y"": 0}, ""goal"": {""x"": 50.4, ""y"": 81}}",41,2406,294,shot,,12437004,2024-10-05,Gabriel Jesus,F,794839,8.8,39.5
True,block,assisted,left-foot,low-centre,"{""x"": 0, ""y"": 49.9, ""z"": 19}","{""x"": 12.1, ""y"": 58.3, ""z"": 0}",0.07258240878582,0.0,4589882,5,,298,"{""start"": {""x"": 59.9, ""y"": 14.5}, ""block"": {""x"": 58.3, ""y"": 12.1}, ""end"": {""x"": 50.1, ""y"": 0}, ""goal"": {""x"": 50.1, ""y"": 81}}",41,2402,298,shot,,12437014,2025-03-15,Evanilson,F,998490,14.5,59.9
True,block,fast-break,left-foot,low-centre,"{""x"": 0, ""y"": 49.2, ""z"": 19}","{""x"": 6.3, ""y"": 57.4, ""z"": 0}",0.057970900088549,0.0,4029921,5,,298,"{""start"": {""x"": 64.2, ""y"": 12.8}, ""block"": {""x"": 57.4, ""y"": 6.3}, ""end"": {""x"": 50.8, ""y"": 0}, ""goal"": {""x"": 50.8, ""y"": 81}}",41,2402,298,shot,,12436484,2024-11-09,Mohamed Salah,M,159665,12.8,64.2
True,block,regular,left-foot,low-centre,"{""x"": 0, ""y"": 49.4, ""z"": 19}","{""x"": 15.1, ""y"": 54, ""z"": 0}",0.075654268264771,0.0,4589884,6,,301,"{""start"": {""x"": 54.8, ""y"": 18.8}, ""block"": {""x"": 54, ""y"": 15.1}, ""end"": {""x"": 50.6, ""y"": 0}, ""goal"": {""x"": 50.6, ""y"": 81}}",40,2399,301,shot,,12437014,2025-03-15,Ryan Christie,M,322391,18.8,54.8
True,block,free-kick,right-foot,high-centre,"{""x"": 0, ""y"": 51.3, ""z"": 23.6}","{""x"": 13.4, ""y"": 43.1, ""z"": 0}",0.062716767191887,0.0,4499431,6,,303,"{""start"": {""x"": 37.7, ""y"": 24}, ""block"": {""x"": 43.1, ""y"": 13.4}, ""end"": {""x"": 48.7, ""y"": 0}, ""goal"": {""x"": 48.7, ""y"": 76.4}}",40,2397,303,shot,,12436981,2025-02-25,Matheus Cunha,F,886363,24.0,37.7
False,block,assisted,right-foot,low-centre,"{""x"": 0, ""y"": 51.7, ""z"": 19}","{""x"": 15, ""y"": 63, ""z"": 0}",0.024151034653187,0.0,4219246,6,,303,"{""start"": {""x"": 68.5, ""y"": 20.6}, ""block"": {""x"": 63, ""y"": 15}, ""end"": {""x"": 48.3, ""y"": 0}, ""goal"": {""x"": 48.3, ""y"": 81}}",40,2397,303,shot,,12436528,2025-01-04,Leandro Trossard,F,135666,20.6,68.5
False,block,assisted,left-foot,low-left,"{""x"": 0, ""y"": 52.9, ""z"": 19}","{""x"": 4.1, ""y"": 48.4, ""z"": 0}",0.2100318223238,0.0,3997380,6,,303,"{""start"": {""x"": 51.7, ""y"": 14.8}, ""block"": {""x"": 48.4, ""y"": 4.1}, ""end"": {""x"": 47.1, ""y"": 0}, ""goal"": {""x"": 47.1, ""y"": 81}}",40,2397,303,shot,,12437060,2024-11-02,Will Hughes,M,193554,14.8,51.7
True,block,assisted,right-foot,low-centre,"{""x"": 0, ""y"": 51.3, ""z"": 19}","{""x"": 15.5, ""y"": 60.5, ""z"": 0}",0.042576681822538,0.0,4036560,6,,306,"{""start"": {""x"": 65, ""y"": 21.8}, ""block"": {""x"": 60.5, ""y"": 15.5}, ""end"": {""x"": 48.7, ""y"": 0}, ""goal"": {""x"": 48.7, ""y"": 81}}",40,2394,306,shot,,12436890,2024-11-10,Malo Gusto,D,996958,21.8,65.0
True,block,assisted,right-foot,low-centre,"{""x"": 0, ""y"": 49.4, ""z"": 15.3}","{""x"": 6.3, ""y"": 64.8, ""z"": 0}",0.10678926110268,0.0,3961781,6,,309,"{""start"": {""x"": 66, ""y"": 7.3}, ""block"": {""x"": 64.8, ""y"": 6.3}, ""end"": {""x"": 50.6, ""y"": 0}, ""goal"": {""x"": 50.6, ""y"": 84.7}}",40,2391,309,shot,,12437041,2024-10-26,Ollie Watkins,F,555386,7.3,66.0
True,block,fast-break,right-foot,low-centre,"{""x"": 0, ""y"": 48.6, ""z"": 15.3}","{""x"": 10.3, ""y"": 42.4, ""z"": 0}",0.13258901238441,0.0,3653052,6,,313,"{""start"": {""x"": 39.5, ""y"": 14.2}, ""block"": {""x"": 42.4, ""y"": 10.3}, ""end"": {""x"": 51.4, ""y"": 0}, ""goal"": {""x"": 51.4, ""y"": 84.7}}",40,2387,313,shot,,12436892,2024-08-24,Eberechi Eze,F,864921,14.2,39.5
False,block,assisted,right-foot,low-left,"{""x"": 0, ""y"": 53, ""z"": 19}","{""x"": 19.7, ""y"": 49.3, ""z"": 0}",0.029898079112172,0.0,4127229,6,,314,"{""start"": {""x"": 49.3, ""y"": 21.9}, ""block"": {""x"": 49.3, ""y"": 19.7}, ""end"": {""x"": 47, ""y"": 0}, ""goal"": {""x"": 47, ""y"": 81}}",40,2386,314,shot,,12436942,2024-12-04,Kevin Schade,M,1006387,21.9,49.3
False,block,throw-in-set-piece,right-foot,low-centre,"{""x"": 0, ""y"": 50, ""z"": 19}","{""x"": 16.4, ""y"": 45.3, ""z"": 0}",0.043632704764605,0.0,4961319,6,,315,"{""start"": {""x"": 44.6, ""y"": 18.9}, ""block"": {""x"": 45.3, ""y"": 16.4}, ""end"": {""x"": 50, ""y"": 0}, ""goal"": {""x"": 50, ""y"": 81}}",40,2385,315,shot,,12436533,2025-05-18,Morgan Gibbs-White,M,865912,18.9,44.6
False,block,regular,right-foot,low-centre,"{""x"": 0, ""y"": 49.5, ""z"": 19}","{""x"": 11.4, ""y"": 56.9, ""z"": 0}",0.10526062548161,0.0,4184838,6,,322,"{""start"": {""x"": 58.1, ""y"": 13.6}, ""block"": {""x"": 56.9, ""y"": 11.4}, ""end"": {""x"": 50.5, ""y"": 0}, ""goal"": {""x"": 50.5, ""y"": 81}}",40,2378,322,shot,,12436468,2024-12-22,Adam Armstrong,F,361352,13.6,58.1
False,block,assisted,left-foot,low-centre,"{""x"": 0, ""y"": 49.9, ""z"": 19}","{""x"": 4.7, ""y"": 59.4, ""z"": 0}",0.017552059143782,0.0,4962812,6,,325,"{""start"": {""x"": 71.8, ""y"": 11.1}, ""block"": {""x"": 59.4, ""y"": 4.7}, ""end"": {""x"": 50.1, ""y"": 0}, ""goal"": {""x"": 50.1, ""y"": 81}}",40,2375,325,shot,,12436585,2025-05-18,Bruno Guimarães,M,866469,11.1,71.8
True,block,corner,right-foot,low-centre,"{""x"": 0, ""y"": 50.4, ""z"": 19}","{""x"": 9, ""y"": 48.9, ""z"": 0}",0.0213931966573,0.0,4499432,6,,333,"{""start"": {""x"": 48.2, ""y"": 18.5}, ""block"": {""x"": 48.9, ""y"": 9}, ""end"": {""x"": 49.6, ""y"": 0}, ""goal"": {""x"": 49.6, ""y"": 81}}",40,2367,333,shot,,12436981,2025-02-25,João Gomes,M,1015267,18.5,48.2
False,block,assisted,right-foot,low-centre,"{""x"": 0, ""y"": 50.5, ""z"": 19}","{""x"": 5.9, ""y"": 65.7, ""z"": 0}",0.02246206626296,0.0,4889969,6,,338,"{""start"": {""x"": 70.3, ""y"": 7.6}, ""block"": {""x"": 65.7, ""y"": 5.9}, ""end"": {""x"": 49.5, ""y"": 0}, ""goal"": {""x"": 49.5, ""y"": 81}}",40,2362,338,shot,,12436561,2025-05-05,Chris Wood,F,50480,7.6,70.3
False,block,assisted,right-foot,low-centre,"{""x"": 0, ""y"": 49.1, ""z"": 19}","{""x"": 5.3, ""y"": 50.9, ""z"": 0}",0.19063933193684,0.0,4795454,6,,342,"{""start"": {""x"": 51.1, ""y"": 7.3}, ""block"": {""x"": 50.9, ""y"": 5.3}, ""end"": {""x"": 50.9, ""y"": 0}, ""goal"": {""x"": 50.9, ""y"": 81}}",40,2358,342,shot,,12436620,2025-04-20,Leandro Trossard,F,135666,7.3,51.1
True,block,assisted,right-foot,low-left,"{""x"": 0, ""y"": 52, ""z"": 19}","{""x"": 9.7, ""y"": 45.8, ""z"": 0}",0.096627302467823,0.0,4554171,6,,342,"{""start"": {""x"": 45.6, ""y"": 10.8}, ""block"": {""x"": 45.8, ""y"": 9.7}, ""end"": {""x"": 48, ""y"": 0}, ""goal"": {""x"": 48, ""y"": 81}}",40,2358,342,shot,,12436994,2025-03-08,Yoane Wissa,F,805123,10.8,45.6
False,block,regular,right-foot,high-left,"{""x"": 0, ""y"": 54.5, ""z"": 20.8}","{""x"": 3.2, ""y"": 54.5, ""z"": 0}",0.038530670106411,0.0,3693359,6,,343,"{""start"": {""x"": 69.7, ""y"": 8.3}, ""block"": {""x"": 54.5, ""y"": 3.2}, ""end"": {""x"": 45.5, ""y"": 0}, ""goal"": {""x"": 45.5, ""y"": 79.2}}",40,2357,343,shot,,12436915,2024-08-31,Kenny Tete,D,190877,8.3,69.7
False,block,regular,right-foot,low-centre,"{""x"": 0, ""y"": 49.9, ""z"": 19}","{""x"": 17.5, ""y"": 57.6, ""z"": 0}",0.048056300729513,0.0,3761222,6,,344,"{""start"": {""x"": 59.1, ""y"": 21}, ""block"": {""x"": 57.6, ""y"": 17.5}, ""end"": {""x"": 50.1, ""y"": 0}, ""goal"": {""x"": 50.1, ""y"": 81}}",40,2356,344,shot,,12436931,2024-09-14,Noni Madueke,M,966547,21.0,59.1
True,block,assisted,left-foot,low-centre,"{""x"": 0, ""y"": 48.8, ""z"": 19}","{""x"": 19.3, ""y"": 57, ""z"": 0}",0.035467069596052,0.0,4168958,6,,350,"{""start"": {""x"": 57.7, ""y"": 22.3}, ""block"": {""x"": 57, ""y"": 19.3}, ""end"": {""x"": 51.2, ""y"": 0}, ""goal"": {""x"": 51.2, ""y"": 81}}",40,2350,350,shot,,12436465,2024-12-16,Ryan Christie,M,322391,22.3,57.7
True,block,corner,head,low-right,"{""x"": 0, ""y"": 47.3, ""z"": 19}","{""x"": 1.4, ""y"": 53.6, ""z"": 0}",0.095650508999825,0.0,4560519,6,,353,"{""start"": {""x"": 56.8, ""y"": 3.8}, ""block"": {""x"": 53.6, ""y"": 1.4}, ""end"": {""x"": 52.7, ""y"": 0}, ""goal"": {""x"": 52.7, ""y"": 81}}",40,2347,353,shot,,12437009,2025-03-09,Dominic Solanke,F,361420,3.8,56.8
True,block,assisted,left-foot,low-centre,"{""x"": 0, ""y"": 51.4, ""z"": 19}","{""x"": 9.7, ""y"": 67.9, ""z"": 0}",0.021147552877665,0.0,4034589,6,,357,"{""start"": {""x"": 69.9, ""y"": 10.7}, ""block"": {""x"": 67.9, ""y"": 9.7}, ""end"": {""x"": 48.6, ""y"": 0}, ""goal"": {""x"": 48.6, ""y"": 81}}",40,2343,357,shot,,12436494,2024-11-10,Amad Diallo,F,971037,10.7,69.9
False,block,corner,right-foot,low-centre,"{""x"": 0, ""y"": 48.5, ""z"": 19}","{""x"": 9.7, ""y"": 43, ""z"": 0}",0.043636593967676,0.0,4104192,7,,361,"{""start"": {""x"": 37.5, ""y"": 15.9}, ""block"": {""x"": 43, ""y"": 9.7}, ""end"": {""x"": 51.5, ""y"": 0}, ""goal"": {""x"": 51.5, ""y"": 81}}",39,2339,361,shot,,12436501,2024-11-29,Mateus Fernandes,M,1142562,15.9,37.5
False,block,assisted,right-foot,low-centre,"{""x"": 0, ""y"": 51, ""z"": 19}","{""x"": 25.3, ""y"": 43.7, ""z"": 0}",0.015162281692028,0.0,3963882,7,,363,"{""start"": {""x"": 43.4, ""y"": 26.6}, ""block"": {""x"": 43.7, ""y"": 25.3}, ""end"": {""x"": 49, ""y"": 0}, ""goal"": {""x"": 49, ""y"": 81}}",39,2337,363,shot,,12437047,2024-10-26,Raúl Jiménez,F,192442,26.6,43.4
True,block,assisted,left-foot,low-centre,"{""x"": 0, ""y"": 51.1, ""z"": 19}","{""x"": 3.6, ""y"": 33.9, ""z"": 0}",0.031050046905875,0.0,4376925,7,,366,"{""start"": {""x"": 30.1, ""y"": 4.5}, ""block"": {""x"": 33.9, ""y"": 3.6}, ""end"": {""x"": 48.9, ""y"": 0}, ""goal"": {""x"": 48.9, ""y"": 81}}",39,2334,366,shot,,12436919,2025-02-03,Cole Palmer,M,982780,4.5,30.1
False,block,assisted,right-foot,low-centre,"{""x"": 0, ""y"": 50.8, ""z"": 19}","{""x"": 7.3, ""y"": 41.7, ""z"": 0}",0.031217014417052,0.0,4961756,7,,369,"{""start"": {""x"": 34.6, ""y"": 14.3}, ""block"": {""x"": 41.7, ""y"": 7.3}, ""end"": {""x"": 49.2, ""y"": 0}, ""goal"": {""x"": 49.2, ""y"": 81}}",39,2331,369,shot,,12436534,2025-05-18,Leif Davis,D,963493,14.3,34.6
True,block,regular,left-foot,low-centre,"{""x"": 0, ""y"": 48.4, ""z"": 6.9}","{""x"": 12, ""y"": 46.6, ""z"": 0}",0.077969014644623,0.0,4129939,7,,369,"{""start"": {""x"": 46.1, ""y"": 13.8}, ""block"": {""x"": 46.6, ""y"": 12}, ""end"": {""x"": 51.6, ""y"": 0}, ""goal"": {""x"": 51.6, ""y"": 93.1}}",39,2331,369,shot,,12436955,2024-12-05,Alex Iwobi,M,352770,13.8,46.1
False,block,assisted,right-foot,low-centre,"{""x"": 0, ""y"": 50.7, ""z"": 19}","{""x"": 17.5, ""y"": 52.2, ""z"": 0}",0.059814531356096,0.0,4555175,7,,377,"{""start"": {""x"": 52.6, ""y"": 20.1}, ""block"": {""x"": 52.2, ""y"": 17.5}, ""end"": {""x"": 49.3, ""y"": 0}, ""goal"": {""x"": 49.3, ""y"": 81}}",39,2323,377,shot,,12437012,2025-03-08,Abdoulaye Doucouré,M,96535,20.1,52.6
True,block,assisted,right-foot,low-centre,"{""x"": 0, ""y"": 51.3, ""z"": 19}","{""x"": 4.6, ""y"": 43.7, ""z"": 0}",0.1082891523838,0.0,3795294,7,,379,"{""start"": {""x"": 42.5, ""y"": 5.7}, ""block"": {""x"": 43.7, ""y"": 4.6}, ""end"": {""x"": 48.7, ""y"": 0}, ""goal"": {""x"": 48.7, ""y"": 81}}",39,2321,379,shot,,12436977,2024-09-21,James Maddison,M,356398,5.7,42.5
True,block,corner,head,low-centre,"{""x"": 0, ""y"": 50.2, ""z"": 19}","{""x"": 2.7, ""y"": 56.9, ""z"": 0}",0.065528675913811,0.0,4123720,7,,385,"{""start"": {""x"": 59.3, ""y"": 3.6}, ""block"": {""x"": 56.9, ""y"": 2.7}, ""end"": {""x"": 49.8, ""y"": 0}, ""goal"": {""x"": 49.8, ""y"": 81}}",39,2315,385,shot,,12436961,2024-12-03,Liam Delap,F,997087,3.6,59.3
True,block,free-kick,left-foot,low-centre,"{""x"": 0, ""y"": 49.5, ""z"": 19}","{""x"": 14.7, ""y"": 59.9, ""z"": 0}",0.058665741235018,0.0,3871208,7,,393,"{""start"": {""x"": 64.7, ""y"": 22.2}, ""block"": {""x"": 59.9, ""y"": 14.7}, ""end"": {""x"": 50.5, ""y"": 0}, ""goal"": {""x"": 50.5, ""y"": 81}}",39,2307,393,shot,,12437022,2024-10-05,Erling Haaland,F,839956,22.2,64.7
True,block,assisted,left-foot,low-left,"{""x"": 0, ""y"": 52.3, ""z"": 19}","{""x"": 11.6, ""y"": 53.2, ""z"": 0}",0.081093572080135,0.0,3961786,7,,395,"{""start"": {""x"": 54, ""y"": 13.2}, ""block"": {""x"": 53.2, ""y"": 11.6}, ""end"": {""x"": 47.7, ""y"": 0}, ""goal"": {""x"": 47.7, ""y"": 81}}",39,2305,395,shot,,12437043,2024-10-26,Bryan Mbeumo,M,927083,13.2,54.0
True,block,assisted,left-foot,low-left,"{""x"": 0, ""y"": 53.4, ""z"": 19}","{""x"": 5.9, ""y"": 32.3, ""z"": 0}",0.022370772436261,0.0,4761857,7,,402,"{""start"": {""x"": 29.7, ""y"": 7}, ""block"": {""x"": 32.3, ""y"": 5.9}, ""end"": {""x"": 46.6, ""y"": 0}, ""goal"": {""x"": 46.6, ""y"": 81}}",39,2298,402,shot,,13560222,2025-04-14,Evanilson,F,998490,7.0,29.7
False,block,assisted,left-foot,low-centre,"{""x"": 0, ""y"": 48.8, ""z"": 19}","{""x"": 12.8, ""y"": 59.8, ""z"": 0}",0.045996233820915,0.0,4554090,7,,404,"{""start"": {""x"": 60.5, ""y"": 13.8}, ""block"": {""x"": 59.8, ""y"": 12.8}, ""end"": {""x"": 51.2, ""y"": 0}, ""goal"": {""x"": 51.2, ""y"": 81}}",39,2296,404,shot,,12436994,2025-03-08,Leon Bailey,M,808590,13.8,60.5
True,block,regular,right-foot,low-centre,"{""x"": 0, ""y"": 50.5, ""z"": 19}","{""x"": 11.5, ""y"": 57.2, ""z"": 0}",0.034109205007553,0.0,4324202,7,,404,"{""start"": {""x"": 63.6, ""y"": 21}, ""block"": {""x"": 57.2, ""y"": 11.5}, ""end"": {""x"": 49.5, ""y"": 0}, ""goal"": {""x"": 49.5, ""y"": 81}}",39,2296,404,shot,,12436895,2025-01-25,Joël Veltman,D,219572,21.0,63.6
True,block,assisted,right-foot,low-centre,"{""x"": 0, ""y"": 49.7, ""z"": 19}","{""x"": 18.4, ""y"": 45.5, ""z"": 0}",0.030266784131527,0.0,3961794,7,,409,"{""start"": {""x"": 44.8, ""y"": 21}, ""block"": {""x"": 45.5, ""y"": 18.4}, ""end"": {""x"": 50.3, ""y"": 0}, ""goal"": {""x"": 50.3, ""y"": 81}}",39,2291,409,shot,,12437043,2024-10-26,Christian Nørgaard,M,135256,21.0,44.8
True,block,assisted,right-foot,low-centre,"{""x"": 0, ""y"": 50.3, ""z"": 19}","{""x"": 12.1, ""y"": 35, ""z"": 0}",0.039327763020992,0.0,5000261,7,,412,"{""start"": {""x"": 32.3, ""y"": 14.4}, ""block"": {""x"": 35, ""y"": 12.1}, ""end"": {""x"": 49.7, ""y"": 0}, ""goal"": {""x"": 49.7, ""y"": 81}}",39,2288,412,shot,,12436557,2025-05-25,Mathys Tel,F,1048888,14.4,32.3
True,block,assisted,right-foot,low-centre,"{""x"": 0, ""y"": 50.1, ""z"": 19}","{""x"": 12.5, ""y"": 51.8, ""z"": 0}",0.046514559537172,0.0,3841562,7,,413,"{""start"": {""x"": 53.2, ""y"": 21.6}, ""block"": {""x"": 51.8, ""y"": 12.5}, ""end"": {""x"": 49.9, ""y"": 0}, ""goal"": {""x"": 49.9, ""y"": 81}}",39,2287,413,shot,,12436993,2024-09-29,Sam Morsy,M,108515,21.6,53.2
False,block,assisted,left-foot,low-centre,"{""x"": 0, ""y"": 48.7, ""z"": 19}","{""x"": 8.3, ""y"": 38.4, ""z"": 0}",0.058914549648762,0.0,4818770,7,,417,"{""start"": {""x"": 36.2, ""y"": 9.7}, ""block"": {""x"": 38.4, ""y"": 8.3}, ""end"": {""x"": 51.3, ""y"": 0}, ""goal"": {""x"": 51.3, ""y"": 81}}",39,2283,417,shot,,12436547,2025-04-23,Daichi Kamada,M,794338,9.7,36.2
False,block,assisted,left-foot,low-centre,"{""x"": 0, ""y"": 50.9, ""z"": 19}","{""x"": 12.7, ""y"": 49.1, ""z"": 0}",0.062896102666855,0.0,4211722,7,,417,"{""start"": {""x"": 49.1, ""y"": 14.7}, ""block"": {""x"": 49.1, ""y"": 12.7}, ""end"": {""x"": 49.1, ""y"": 0}, ""goal"": {""x"": 49.1, ""y"": 81}}",39,2283,417,shot,,12436410,2025-01-01,Ethan Nwaneri,M,1401702,14.7,49.1
True,block,assisted,left-foot,low-left,"{""x"": 0, ""y"": 54.5, ""z"": 19}","{""x"": 17.1, ""y"": 68.1, ""z"": 0}",0.019743541255593,0.0,4476035,7,,419,"{""start"": {""x"": 69.4, ""y"": 18.1}, ""block"": {""x"": 68.1, ""y"": 17.1}, ""end"": {""x"": 45.5, ""y"": 0}, ""goal"": {""x"": 45.5, ""y"": 81}}",39,2281,419,shot,,12436629,2025-02-22,Jaden Philogene-Bidace,M,1014461,18.1,69.4
True,block,assisted,left-foot,low-left,"{""x"": 0, ""y"": 52.2, ""z"": 19}","{""x"": 18.5, ""y"": 51.4, ""z"": 0}",0.034209087491035,0.0,4184853,8,,422,"{""start"": {""x"": 51.9, ""y"": 20.8}, ""block"": {""x"": 51.4, ""y"": 18.5}, ""end"": {""x"": 47.8, ""y"": 0}, ""goal"": {""x"": 47.8, ""y"": 81}}",38,2278,422,shot,,12436468,2024-12-22,Harry Wilson,M,355528,20.8,51.9
False,block,free-kick,right-foot,low-centre,"{""x"": 0, ""y"": 50.1, ""z"": 19}","{""x"": 17, ""y"": 30.7, ""z"": 0}",0.030773522332311,0.0,4027103,8,,427,"{""start"": {""x"": 22.8, ""y"": 23.9}, ""block"": {""x"": 30.7, ""y"": 17}, ""end"": {""x"": 49.9, ""y"": 0}, ""goal"": {""x"": 49.9, ""y"": 81}}",38,2273,427,shot,,12436876,2024-11-09,Lewis Cook,M,548188,23.9,22.8
True,block,set-piece,head,low-centre,"{""x"": 0, ""y"": 49.1, ""z"": 19}","{""x"": 5.7, ""y"": 56.3, ""z"": 0}",0.067548766732216,0.0,4889987,8,,429,"{""start"": {""x"": 57.9, ""y"": 6.6}, ""block"": {""x"": 56.3, ""y"": 5.7}, ""end"": {""x"": 50.9, ""y"": 0}, ""goal"": {""x"": 50.9, ""y"": 81}}",38,2271,429,shot,,12436561,2025-05-05,Chris Richards,D,931844,6.6,57.9
True,block,assisted,left-foot,low-left,"{""x"": 0, ""y"": 51.9, ""z"": 19}","{""x"": 18, ""y"": 50.4, ""z"": 0}",0.053913868963718,0.0,4560521,8,,430,"{""start"": {""x"": 51.1, ""y"": 23.8}, ""block"": {""x"": 50.4, ""y"": 18}, ""end"": {""x"": 48.1, ""y"": 0}, ""goal"": {""x"": 48.1, ""y"": 81}}",38,2270,430,shot,,12436998,2025-03-09,Cole Palmer,M,982780,23.8,51.1
True,block,assisted,left-foot,low-right,"{""x"": 0, ""y"": 47.4, ""z"": 19}","{""x"": 8.1, ""y"": 51.1, ""z"": 0}",0.21827584505081,0.0,4912813,8,,437,"{""start"": {""x"": 49.9, ""y"": 14.4}, ""block"": {""x"": 51.1, ""y"": 8.1}, ""end"": {""x"": 52.6, ""y"": 0}, ""goal"": {""x"": 52.6, ""y"": 81}}",38,2263,437,shot,,12436581,2025-05-10,Gonçalo Guedes,F,280979,14.4,49.9
True,block,regular,right-foot,low-right,"{""x"": 0, ""y"": 47.6, ""z"": 19}","{""x"": 7.1, ""y"": 48.4, ""z"": 0}",0.068424001336098,0.0,4440828,8,,437,"{""start"": {""x"": 44.5, ""y"": 13.9}, ""block"": {""x"": 48.4, ""y"": 7.1}, ""end"": {""x"": 52.4, ""y"": 0}, ""goal"": {""x"": 52.4, ""y"": 81}}",38,2263,437,shot,,12436934,2025-02-15,Ollie Watkins,F,555386,13.9,44.5
True,block,set-piece,right-foot,low-right,"{""x"": 0, ""y"": 46.4, ""z"": 19}","{""x"": 15.4, ""y"": 32.1, ""z"": 0}",0.009835877455771,0.0,4870824,8,,439,"{""start"": {""x"": 30.3, ""y"": 16.7}, ""block"": {""x"": 32.1, ""y"": 15.4}, ""end"": {""x"": 53.6, ""y"": 0}, ""goal"": {""x"": 53.6, ""y"": 81}}",38,2261,439,shot,,12436571,2025-05-03,Bilal El Khannouss,M,1126569,16.7,30.3
